Year,Family,Eng_name,Swahil-_name,Districts,Catch(t),Zone
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara,0.42,RUMAKI
2016,Others,,Wengineo,Mtwara,123.61,RUMAKI
2014,Acanthuridae,Naso hexacanthus,Puju,Ilala,6.7,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Ilala,"3,901.00",OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Ilala,218.8,OTHER
2014,Carangidae, carenx tille,Karambizi,Ilala,203,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Ilala,0.4,OTHER
2014,Chanidae,Chanidae,Mwatiko,Ilala,220.5,OTHER
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Ilala,28.6,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Ilala,"3,565.60",OTHER
2014,Gerridae,Gerres oblongus,Chaa,Ilala,264.7,OTHER
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Ilala,141.8,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Ilala,106.7,OTHER
2014,Istiophoridae ,Istiompax indica,Samsuri,Ilala,101.9,OTHER
2014,Labridae,,,Ilala,134,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Ilala,423.2,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Ilala,206.3,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Ilala,200.6,OTHER
2014,Nemipteridae,Nemipterus japonicus,Koana,Ilala,37.8,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Ilala,300.2,OTHER
2014,Others,,Wengineo,Ilala,99.3,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Ilala,26.7,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Ilala,116.7,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Ilala,68.6,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Ilala,52.3,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Ilala,220,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Ilala,201.1,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Ilala,771.2,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Ilala,490.7,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Ilala,41.1,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Ilala,250.7,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Ilala,284,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Ilala,9.4,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Ilala,4023.1,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Ilala,226.1,OTHER
2015,Carangidae, carenx tille,Karambizi,Ilala,236.1,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Ilala,2.9,OTHER
2015,Chanidae,Chanidae,Mwatiko,Ilala,219.7,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Ilala,231.4,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Ilala,4214.8,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Ilala,231.1,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Ilala,251.4,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Ilala,187.8,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Ilala,153.8,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Ilala,162.5,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Ilala,331.1,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Ilala,243.2,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Ilala,1,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Ilala,245.3,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Ilala,46.4,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Ilala,301.7,OTHER
2015,Palinuridae , Panulirus ornatus,Kamba koche,Ilala,33.2,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Ilala,124.5,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Ilala,88.3,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Ilala,65.7,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Ilala,214.3,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Ilala,233.5,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Ilala,688.6,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Ilala,581.3,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Ilala,51.4,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Ilala,266.2,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Ilala,312.4,OTHER
2015,Others,,Wengineo,Ilala,124,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Ilala,8.84,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Ilala,"4,022.54",OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Ilala,225.54,OTHER
2016,Carangidae, carenx tille,Karambizi,Ilala,235.54,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Ilala,2.34,OTHER
2016,Chanidae,Chanidae,Mwatiko,Ilala,219.14,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Ilala,230.84,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Ilala,"4,214.24",OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Ilala,688.04,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Ilala,230.54,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Ilala,250.84,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Ilala,187.24,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Ilala,153.24,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Ilala,161.94,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Ilala,330.54,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Ilala,242.64,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Ilala,0.44,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Ilala,244.74,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Ilala,45.84,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Ilala,301.14,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Ilala,32.64,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Ilala,123.94,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Ilala,87.74,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Ilala,65.14,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Ilala,213.74,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Ilala,232.94,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Ilala,580.74,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Ilala,50.84,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Ilala,265.64,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Ilala,311.84,OTHER
2016,Others,,Wengineo,Ilala,123.44,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Kindondoni,96.3,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Kindondoni,20.3,OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Kindondoni,49.3,OTHER
2014,Carangidae, carenx tille,Karambizi,Kindondoni,294,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Kindondoni,0.1,OTHER
2014,Chanidae,Chanidae,Mwatiko,Kindondoni,0.2,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Kindondoni,237.1,OTHER
2014,Gerridae,Gerres oblongus,Chaa,Kindondoni,0.4,OTHER
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kindondoni,0.2,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Kindondoni,237.6,OTHER
2014,Istiophoridae ,Istiompax indica,Samsuri,Kindondoni,250.9,OTHER
2014,Labridae,,,Kindondoni,557.1,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Kindondoni,941.9,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kindondoni,30.8,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Kindondoni,1.2,OTHER
2014,Nemipteridae,Nemipterus japonicus,Koana,Kindondoni,47.2,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Kindondoni,55.8,OTHER
2014,Others,,Wengineo,Kindondoni,30.9,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Kindondoni,61,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kindondoni,121.3,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Kindondoni,551.2,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kindondoni,261.1,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Kindondoni,262.9,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Kindondoni,55.7,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kindondoni,91.4,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Kindondoni,179,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kindondoni,201.4,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Kindondoni,112.3,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Kindondoni,50.1,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Kindondoni,63.1,OTHER
2015,Carangidae, carenx tille,Karambizi,Kindondoni,214.2,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Kindondoni,1.4,OTHER
2015,Chanidae,Chanidae,Mwatiko,Kindondoni,2.3,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Kindondoni,1.1,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Kindondoni,253.1,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Kindondoni,1,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kindondoni,2.3,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Kindondoni,286.1,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Kindondoni,125.9,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Kindondoni,237.4,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Kindondoni,175.3,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kindondoni,51.4,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Kindondoni,1,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Kindondoni,5.7,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Kindondoni,66.2,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Kindondoni,50,OTHER
2015,Palinuridae , Panulirus ornatus,Kamba koche,Kindondoni,0.2,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Kindondoni,1.2,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Kindondoni,54.3,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kindondoni,156.5,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kindondoni,167.6,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kindondoni,231.2,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Kindondoni,240,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Kindondoni,262,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Kindondoni,61.2,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kindondoni,50.2,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Kindondoni,194.6,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kindondoni,261.3,OTHER
2015,Others,,Wengineo,Kindondoni,43.2,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Kindondoni,111.74,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Kindondoni,49.54,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Kindondoni,62.54,OTHER
2016,Carangidae, carenx tille,Karambizi,Kindondoni,213.64,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Kindondoni,0.84,OTHER
2016,Chanidae,Chanidae,Mwatiko,Kindondoni,1.74,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Kindondoni,0.54,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Kindondoni,252.54,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Kindondoni,261.44,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Kindondoni,0.44,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kindondoni,1.74,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Kindondoni,285.54,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Kindondoni,125.34,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Kindondoni,236.84,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Kindondoni,174.74,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kindondoni,50.84,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Kindondoni,0.44,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Kindondoni,5.14,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Kindondoni,65.64,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Kindondoni,49.44,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Kindondoni,0.4,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Kindondoni,0.64,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Kindondoni,53.74,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kindondoni,155.94,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kindondoni,167.04,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kindondoni,230.64,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Kindondoni,239.44,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Kindondoni,60.64,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kindondoni,49.64,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Kindondoni,194.04,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kindondoni,260.74,OTHER
2016,Others,,Wengineo,Kindondoni,42.64,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Temeke,100,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Temeke,19.4,OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Temeke,35.9,OTHER
2014,Carangidae, carenx tille,Karambizi,Temeke,181.8,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Temeke,0.2,OTHER
2014,Chanidae,Chanidae,Mwatiko,Temeke,0.2,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Temeke,137.3,OTHER
2014,Gerridae,Gerres oblongus,Chaa,Temeke,0.7,OTHER
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Temeke,23.9,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Temeke,133.8,OTHER
2014,Istiophoridae ,Istiompax indica,Samsuri,Temeke,172.7,OTHER
2014,Labridae,,,Temeke,248.3,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Temeke,561.7,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Temeke,91,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Temeke,1.3,OTHER
2014,Nemipteridae,Nemipterus japonicus,Koana,Temeke,13.2,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Temeke,89.7,OTHER
2014,Others,,Wengineo,Temeke,26.6,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Temeke,70.1,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Temeke,120.6,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Temeke,110.7,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Temeke,160,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Temeke,63.2,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Temeke,76.1,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Temeke,153.8,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Temeke,107,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Temeke,120.7,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Temeke,136,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Temeke,33.2,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Temeke,35.9,OTHER
2015,Carangidae, carenx tille,Karambizi,Temeke,99.3,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Temeke,1.6,OTHER
2015,Chanidae,Chanidae,Mwatiko,Temeke,0.7,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Temeke,0.4,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Temeke,122.3,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Temeke,1.5,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Temeke,3.2,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Temeke,141.2,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Temeke,134.6,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Temeke,264.4,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Temeke,328.2,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Temeke,100.2,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Temeke,0.2,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Temeke,1.3,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Temeke,9.2,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Temeke,100.2,OTHER
2015,Palinuridae , Panulirus ornatus,Kamba koche,Temeke,1,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Temeke,0.5,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Temeke,66.2,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Temeke,157.5,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Temeke,121.4,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Temeke,131.3,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Temeke,99.7,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Temeke,59.1,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Temeke,162.6,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Temeke,155.4,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Temeke,88.7,OTHER
2015,Others,,Wengineo,Temeke,18.1,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Temeke,10.84,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Temeke,2.61,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Temeke,2.83,OTHER
2016,Carangidae, carenx tille,Karambizi,Temeke,7.9,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Temeke,0.08,OTHER
2016,Chanidae,Chanidae,Mwatiko,Temeke,0.01,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Temeke,9.74,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Temeke,7.93,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Temeke,0.08,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Temeke,0.21,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Temeke,11.25,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Temeke,10.72,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Temeke,21.11,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Temeke,26.21,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Temeke,7.97,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Temeke,0.06,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Temeke,0.69,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Temeke,7.97,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Temeke,0.04,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Temeke,0.01,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Temeke,5.25,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Temeke,12.56,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Temeke,9.67,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Temeke,10.46,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Temeke,4.68,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Temeke,12.96,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Temeke,12.39,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Temeke,7.05,OTHER
2016,Others,,Wengineo,Temeke,1.4,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Kibiti,1.44,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Kibiti,66.64,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Kibiti,8.44,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Kibiti,29.24,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Kibiti,1.94,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Kibiti,2.94,RUMAKI
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Kibiti,2.54,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Kibiti,50.54,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Kibiti,3.14,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Kibiti,1.84,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kibiti,35.64,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Kibiti,21.94,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Kibiti,3.04,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Kibiti,3.74,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Kibiti,30.94,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kibiti,2.04,RUMAKI
2016,Mugilidae ,Valamugil buchanani,Mkizi,Kibiti,5.54,RUMAKI
2016,Mullidae ,Upeneus tragula,Mkundaji,Kibiti,1.94,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Kibiti,0.64,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Kibiti,0.84,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Kibiti,9.54,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Kibiti,695.24,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Kibiti,2.64,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kibiti,8.04,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kibiti,140.84,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kibiti,1.84,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Kibiti,223.84,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kibiti,2.74,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Kibiti,2.64,RUMAKI
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kibiti,2.14,RUMAKI
2016,Others,,Wengineo,Kibiti,302.64,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Lindi Rural,4.11,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Lindi Rural,11.25,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Lindi Rural,9.57,OTHER
2016,Carangidae, carenx tille,Karambizi,Lindi Rural,42.09,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Lindi Rural,6.93,OTHER
2016,Chanidae,Chanidae,Mwatiko,Lindi Rural,0.99,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi Rural,37.77,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi Rural,238.83,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi Rural,138.99,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Lindi Rural,131.37,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Lindi Rural,2.25,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi Rural,6.45,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Lindi Rural,3.57,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Lindi Rural,4.23,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Lindi Rural,23.37,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi Rural,1.59,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Lindi Rural,20.67,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Lindi Rural,7.83,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Lindi Rural,142.29,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Lindi Rural,89.55,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Lindi Rural,1.17,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Lindi Rural,2.79,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Lindi Rural,133.77,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi Rural,25.29,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Lindi Rural,26.01,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Lindi Rural,24.51,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Lindi Rural,193.11,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi Rural,103.23,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Lindi Rural,280.17,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi Rural,133.71,OTHER
2016,Others,,Wengineo,Lindi Rural,285.57,OTHER
